district_id,district_name,state,care_need,planning_priority_score,risk_score,supply_score,evidence_score,data_quality_score,relevant_claims,strong_claims,partial_claims,pincode_inferred_claims,city_fallback_claims,uncertainty_label,explanation,updated_at
district:4ebed97cf3479f4105648f3e91ba26a7e0cfd998eadb1ea24f86e14126967b5e,Begusarai,Bihar,critical_care,62.0,38.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 38.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:5433b9bffa1a5d64d91ec83228f049f4147539fddd189b34e9ed6f0414991b18,Mungeli,Chhattisgarh,critical_care,62.0,38.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 38.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:58785e595a0b9af1251f3cd7b5ffb00ba1876161315ed48b8d54384c012ec504,Kanpur Dehat,Uttar Pradesh,critical_care,62.0,38.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 38.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:a15455cb1de90a71b4978a3dab3cdca8d6b88fb0da95ca2bcc0cca914fea6360,Shahdol,Madhya Pradesh,critical_care,62.0,38.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 38.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:37736bff1e4c8abea521ef4fdd8895c42b45f38c1645ea8477e5cc184ac1f942,Bankura,West Bengal,critical_care,61.9,38.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 38.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:47698c94fa652e39abc73435b94c593a9fcc36abaa81411bd32dd11e367baf24,Jorhat,Assam,critical_care,61.9,38.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 38.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:2ffd19ef635b22bd71ee593eb2f0751daf351f3711e5fd2cb0cb2543c3a01102,Banda,Uttar Pradesh,critical_care,61.8,37.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:431e5652ab1645af20f9da557ca17c5411551d8f3577cad1bd21c7711574dd2d,Wokha,Nagaland,critical_care,61.8,37.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:4f285e8e41a29b9b47628d4e3a44d5a0cb226da5f6824764ed9321b36e59e832,Raigarh,Chhattisgarh,critical_care,61.8,37.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:5170258e507a64971b2698481c86b270089bac05b17eef7e65722b14da73174e,Koppal,Karnataka,critical_care,61.8,37.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:592c9c78add57025d4d192632b1ef5d38e11d935cd3c44d6b37d07ed07d3e000,Hojai,Assam,critical_care,61.8,37.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:a573ab6870900000fc012e82b2b2fa99e2784335a1dc0f04847971d0485e7767,Gonda,Uttar Pradesh,critical_care,61.8,37.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:eb5b8e47821c929f10debe05dc53a75961f949d99f9c070389aaeb7c5924493c,Munger,Bihar,critical_care,61.8,37.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:01379eb92d7506e4f413fef56f3e69bb0d639e4a58562db527e4de953985403c,Harda,Madhya Pradesh,critical_care,61.7,37.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:310606d22a43add612e4d666711d958a734de10834746b4e236d26bf8e1521c5,Morena,Madhya Pradesh,critical_care,61.7,37.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:3944e22287fc08210da7e894edc8f397efe5e3c2f870c22b68ab7b087906fc38,Majuli,Assam,critical_care,61.7,37.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:7dc7a1b1b5b29191ac933a29d38f1ec4c243acc997ca108dba460b99571ebb78,Adilabad,Telangana,critical_care,61.7,37.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:822363d49b8c96a96807ff789d36c2945133b173ecab6a34cef92c21f2cb0607,Chitrakoot,Uttar Pradesh,critical_care,61.7,37.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:b86886dc1c7b5a07924ed6c644a09e8b9cd2b0c24d6aec4e41fb97664b5300e9,Dhemaji,Assam,critical_care,61.7,37.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:c023e0ccc4c3f066daf3bef5ce63056f87907a11a03ab1e17dc35da175c9d457,Golaghat,Assam,critical_care,61.7,37.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:341c23ed12eba5621680d39ec93bafcc1822fe195cb8a7bf8103e7526d277188,Janjgir - Champa,Chhattisgarh,critical_care,61.6,37.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:81914b8f533c152b0e34cc156e0d1ef2689af36460cb70677e4f03a1c6afe822,Kokrajhar,Assam,critical_care,61.6,37.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:150d994bee6bf9df34229d4f86147db36ec6e1fe0013cef8b77b657095b2d1df,Anantnag,Jammu & Kashmir,critical_care,61.5,37.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:2891734e2b405fd991258049ed3e0893b93f8888b0f32feae8fbe926951d04a8,Hazaribagh,Jharkhand,critical_care,61.5,37.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:4712ace8df2f04d22d51a4b4bbb25d83fdbb700d6182e42873cc904f446240a3,Alirajpur,Madhya Pradesh,critical_care,61.5,37.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:74c6e5eadec9ccaece09ca8d3e7472e338d4130f54b7316f1352c95ba5713300,Patan,Gujarat,critical_care,61.5,37.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:c2aca2adb48fa0d7cb9ba48984cf6fd89a69a10d16a447862f53b1004f27a98e,Dhanbad,Jharkhand,critical_care,61.5,37.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:d7b510c44f2b7468a8555ac328301d00e9463d30eb10fa68996b748ace431e04,Jashpur,Chhattisgarh,critical_care,61.5,37.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:0fac56f3047e026cb74f24bf18e1d92414935f9c2ba8fd34f57c9c35547fdd47,Goalpara,Assam,critical_care,61.4,37.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:6db7a8196b82e8016a5f3e369470661cffe2602b5a4b0e74d5a8be0dca92b023,Sundargarh,Odisha,critical_care,61.4,37.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:80c032e9be1ecb3d997d0e3e54b0a60a5469f030385bdf83f35babb60bfdac94,Sidhi,Madhya Pradesh,critical_care,61.4,37.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:8ede9783634b9d4fe2d417ac9a4c914731f20195732a44c7165305ca5f42e9aa,Raichur,Karnataka,critical_care,61.4,37.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:928efe67355a120ebfa280a354aa6b24ac2f6d9ecb02a5b97c2177c7d6b7fd6d,Fazilka,Punjab,critical_care,61.4,37.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:9517e2ec9a5443e1925671058be7e4aca03106c4184e594a3467ef9e875f191c,South West Garo Hills,Meghalaya,critical_care,61.4,37.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:d521e77fce62db2ab0fa24acc53e533cf5fe017deef0bfc311cd326052410112,Reasi,Jammu & Kashmir,critical_care,61.4,37.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:3471e4139a8fe779cb60a711407dc7b01f214c8c9ff25a4ad12e5e9286f940b1,Parbhani,Maharastra,critical_care,61.3,36.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:b39520444781eb92c28beac9def602a7e985d629d668dd0c270b237846b63106,Koch Bihar,West Bengal,critical_care,61.3,36.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:bec38106fb4d951f92c038bea754014ad4d50c0b90f52138ba193fe9fa54d0f4,Dadra & Nagar Haveli,Dadra and Nagar Haveli & Daman and Diu,critical_care,61.3,36.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:ee4fc5830dcad64376a78a2ea7019f34f76d44553713c4944f2e4464bb2efdc5,Etawah,Uttar Pradesh,critical_care,61.3,37.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:fe022dfb130d5cd8f6bcd955aa7c5f79ceb7e4c890746b380176cf7750168ad2,Kamrup Metropolitan,Assam,critical_care,61.3,37.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 37.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:2fb7d1cd96ccd3652f7fb742b9bfb6b8e94147112cc6ae8f9fdb6a507c937cdc,Khandwa (East Nimar),Madhya Pradesh,critical_care,61.2,36.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:95a82ed4825aade509df6761281dbef9d11397869e1e529ac3234e009ffe68d5,North Tripura,Tripura,critical_care,61.2,36.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:6196b3664c1fb9cc453e32852298ae82ba0113c3b3cc8188c249ced72c340421,Dungarpur,Rajasthan,critical_care,61.1,36.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:a63317bba802127e0660993dcb8565504928e401e297c7da4eb045617c88fd9d,Debagarh,Odisha,critical_care,61.1,36.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:cfa80faf0084a7e484103c45475f05d5861a5bfbbedea19903fee01409d74045,Palwal,Haryana,critical_care,61.1,36.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:0c5b98aee6d0f09a355dc3c52049435a28f5dae0fde0df1419a93a8470c98821,Surendranagar,Gujarat,critical_care,61.0,36.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:1f37f2c376b3bb9a8f8b5f80c2d0a793274efc2a33ddb3481ea47e1fbf655b43,Kamrup,Assam,critical_care,61.0,36.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:2ed2ff975fc6bfa8921d6645bb3eef12ff13afd5f183b429d64a8df948277081,Senapati,Manipur,critical_care,61.0,36.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:50e1f27b7c4a644e1e6c6e51a18c0fe88d60e1333fc1dfba351358abc94bea68,Bharatpur,Rajasthan,critical_care,61.0,36.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:7fa0e616b5e916b07a68938142903364d3df8f50530818217ba82389552fe09f,Buldana,Maharastra,critical_care,61.0,36.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:b661c92eceb0ed8aa79bebcc0881a6e4e50c3e26d54fbb270aa80ce5441a75c6,Gandhinagar,Gujarat,critical_care,61.0,36.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:f74537ddf39a2f2ddc8677fe83d0c6cb1ca072caed2c33142d87946e9c1974ac,Uttarkashi,Uttarakhand,critical_care,61.0,36.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:fc6a75d5e924e98b5c915718e141254ba4346e120624faa37e5899da79619818,Aligarh,Uttar Pradesh,critical_care,61.0,36.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:3cd8055e51c785b41d4a663dd4b788cc8d51219b1fb98a00e4a4bba12dae646b,Changlang,Arunachal Pradesh,critical_care,60.9,36.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:48bb340c512fdc7502912ff2e96b924e36252066f7c689904d73208c61313b91,Jyotiba Phule Nagar,Uttar Pradesh,critical_care,60.9,36.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:4a5e7d65f4e9455ee52a783081df1e31f5193fd02a6ad03133aef8df5baf1c1a,Baran,Rajasthan,critical_care,60.9,36.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:92f5064e15caa1a2142c86b7dc411d65406bada9673d45defc4992ccb60b366f,Bhind,Madhya Pradesh,critical_care,60.9,36.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:dc005539974f6ef6c2dfe07e01a476b107dc66b34888d32ebf0d6d200ea0960f,Anand,Gujarat,critical_care,60.9,36.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:f67bbdf1aefdf85a3c479260bdca9d47f9e67b2a1f8f9ce3cee199fa459e0ae8,Jalor,Rajasthan,critical_care,60.9,36.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:20f73efade4b38746e53614f40f750d8c3d1bd4b5298f8b4c6afbfa60ead39f1,Kodarma,Jharkhand,critical_care,60.8,36.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:46130b3cdaf6af00b2fb36dc79d9cbaaaf6cf5b6f527ae5512f23d30e9a4c8e4,Gwalior,Madhya Pradesh,critical_care,60.8,35.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:633e989fe5095bd8254432607301b09ee518ff43effeb014df42012f1afbf020,Nashik,Maharastra,critical_care,60.8,36.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:76173dd472e48505fa8cb8e34c2879d7f6ac1614f92dbd27749522161dacd25e,Sambalpur,Odisha,critical_care,60.8,36.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:be12b3146fba84c001f1fd6637ef02ebc84f30d279581b0e2c8134b24c462e21,Mansa,Punjab,critical_care,60.8,36.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 36.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:893c839d2dcd94fe64352b10c628061073c95b477bee0f4454462dcc7ef38c58,South Twenty Four Pargana,West Bengal,critical_care,60.7,35.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:940415149b16abd02a8ff75fb4ce5761b98c5e315445f40e16368148e5e20d86,Balaghat,Madhya Pradesh,critical_care,60.7,35.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
